Tweet_ID,Tweet,Label
1507,ﺗﺨﻴﻠﺖ؟؟ﺇﺣﺴﺎﺳﻚ ﺇﻳﻪ ﺑﻘﻲ!!ﺧﻠﻴﻚ ﺭﺍﺟﻞ ﻭﻗﺪﺭ ﻣﻌﺎﻧﺎﺓ ﺍﻟﺒﻨﺖ ﻓﻰ ﻣﺠﺘﻤﻌﻨﺎ ﺩﺍﻓﻊ ﻋﻨﻬﺎ ﻭ ﺣﺎﻭﻝ ﺗﺨﻔﻒ ﻣﻦ ﻋﻠﻴﻬﺎ ﻣﺘﺒﻘﺎﺵ ﻋﺎﻫﺔ ﻣﻦ ﺿﻤﻦﺍﻟﻌﺎﻫﺎﺕ ﺍﻟﻠﻰ ﺑﺘﻮﺍﺟﻬﻬﺎ #ﺍﺳﺘﺮﺟﻞ,NEUTRAL
1508,الوطن | فى ضرورة تأجيل قانون الطوارئ الجديد | عمرو حمزاوي:,OBJ
1509,قريباً #تويتر تطلق ميزة و وظيفتها تعطيك إحصائيات عن تفاعل متابعينك مع تغريداتك #تقنية #نيوتك,OBJ
1510,يارب انصرنا #زملكاوى,OBJ
1511,عمرو خالد: التعايش هو أن تقبل الآخر ثم تحترمه ثم تتعامل معه، وهو مفهوم قرآني تكرر في عدد من الآيات شاهد خطبة الان:,OBJ
1512,طاقه ايجابيه شبابية في تصوير اليوم الاول من #أرب_ايدول #الموسم_الثالث كان يوم رائع جدا انتظرونا #قريبا …,POS
1513,نفسي أصحى بُكرا ألاقيه يوم 12 فبراير 2011 ! #حلم #طموحات_و_أماني #ثورة_يناير,OBJ
1514,جمعة مباركة :),POS
1515,البرنامج كان بيستضيف الكل مش المتفق معايا بس,OBJ
1516,لا تنس يادكتور مرسي أنك طلبت من الناس أن تقومك إذا رأت فيك إعوجاجاالشعار دخل مرحلة التطبيق أمام قصركإقرأ الواقع جيدا ولا تقامر بالوطن,NEUTRAL
1517,تأجيل الدراسة بالجامعات خوف ورعب جديد للانقلاب ولكن ستهربون الى متى والى اين؟ شعبنا يلاحقكم وارضنا تلفظكم,NEG
1518,_ #حازمون باذن الله أن نسير على دربه حتما #سنحيا_كراما,OBJ
1519,#اتجنن واكتب فى اي صفحه (#اجابة_السؤال_فى_الخلف) واكتب في الورقه الي بعدها (#عليك_واحد),OBJ
1520,100 الدكتور الأسواني لم يؤيد مرسي ولم ينتخبه وقاطع الانتخابات ودعا الى مقاطعتها في مقاله بتاريخ 4يونيو في المصري اليوم شكرًا الادمن,OBJ
1521,خفضوا الأسعار شويتين عشان نجيب بدل الخروف إتنين,OBJ
1522,2016: رونالدو خامس لاعب يسجل 100 هدف في البرنابيو #ريال_مدريد ,OBJ
1523,بلير يدشن حربه الصليبية الجديدة على الإسلام السياسي #بريطانيا #انقلاب_3يوليو,OBJ
1524,"موسوعة "" مسائل الجمهور "" في الفقه",OBJ
1525,كل عام وكل كادح في كل مكان في العالم بالف خير قال صلى الله عليه وسلم أعطي الأجير اجره قبل ان يجف عرقه صدق رسول الله …,OBJ
1526,شاهد - نسمة طازجة من نسمات الجنوب العصي مصطفى رزق في آخر كلام #,OBJ
1527,يفضح كذب قناة الجزيرة ويكشف تمثيل الاخوان دور الموتى,NEG
1528,"#فكرة_جميلة وش رايكم؟ """,OBJ
1529,اكتب_عبارة_على_باب_قلبك ياقـلب يوم إنّي نهيتـك عن الحب ما أبيك لعبـه في يدين المخـآليـق,OBJ
1530,#يوسف_الحسيني الاخوان تنظيم منتهى,OBJ
1531,من لايعرف أمه إلا يوما في #السنة فهو عاق لها ومن يصلها ويهديها ويبرها #كل_يوم فلا معنى لـ #عيد_الأم عنده فعيد الأم مناسبة للعا…,NEUTRAL
1532,من فعاليات الحملة : يقوم د عبد المنعم أبو الفتوح اليوم بجولة ميدانية يلتقى خلالها ببعض اهالى الجيزة للتواصل معهم بشكل مباشر,OBJ
1533,اكثر شعور يوجع ! ^#لما تجوع في بيت مو بيتكم ☺**,NEG
1534,الوطن | لماذا لا يريد الإخوان انتخابات الآن؟ | عمرو حمزاوي:,OBJ
1535,#موقف_نفسي_اعيشه_مع_مراتي ونغسل المواعين مع بعض طبعآ,OBJ
1536,#صباح_الخير #بعد_منتصف_الليل #غرد_بذكر_الله #صور_كنك_بنت #لو_كنت_المتحكم_بالتويتر #رتويت خمس الاف بـ 200 ريال 5,OBJ
1537,باقي من الزمن اربعة اسابيع 4,OBJ
1538,#كن_من_المسبحين #غرد_بالخير #غرد_بذكر_الله سبحان الله الحمد لله لا اله الا الله الله اكبر ولاحول ولاقوة الا بالله,OBJ
1539,لن ندخل في حرب مع أحد لان مشروعنا الرئيسي هو بناء الوطن وجزء من هذا بناء جيشنا ليس من أجل الاعتداء على أحد ولكن,OBJ
1540,لابد من أن نرتفع لمستوى المسئولية، فالوضع في سيناء أصبح بالغ الخطورة التكاتف لإتخاذ الإجراءات الفورية والسريعة التي أشرت لها هو الحل,OBJ
1541,"#عطوان:هل يشرب #عباس ""حليب السباع"" ويتحدى #نتنياهو و #أميركا قلل الكاتب الفلسطيني، عبد الباري عطوان، رئيس تحرير",OBJ
1542,انا اسف اني اقول ان مش وقته خالص سؤال :حتعمل ايه بعد ما مرسي يمشي فعلا؟ افيهات و خطابات اهم من البلد؟ يتحرق البرنامج يا عم,OBJ
1543,هل سنرى اليوم الذي نعود فيه إلى حياة طبيعية دون مظاهرات أو اعتصامات أو إضراباتو لا اتهامات و محاكمات و انتقام ؟ نرجع إلى عملنا و حياتنا,OBJ
1544,"الله ينور عليك يا دكتور عبد المنعم ابو الفتوح، الهي ما تنضام ابدا انا من عندياتي باحبك #3""",POS
1545,توجه شباب #الاولتراس_حلوان الان الى #طلعت_حرب والاعداد مشاء الله نسئلكم الدعاء لهم المجهولون الان وعدد كبير من,OBJ
1546,#وائل_جمعة عمل المعلق بيقول مش هنعتبر وائل هو اللي عمله خلاص نعتبره #كمال_جمعة او #جمال_جمعة_جيمي :) :) :),NEG
1547,ذو العقل يشقى في النعيم بعقلة و أخو الجهالة في الشقاوة ينعم #أروع_أبيات_الشعر_العربي,NEUTRAL
1548,#اسكندرية : طلباتكم آوامر :) كنت عايز دكتور قلب شاطر لو سمحتوا ضروووري,OBJ
1549,ايه اللي بيحصلنا واحنا نايمين ؟,OBJ
1550,وَاتَّقُواْ يَوْماً لاَّ تَجْزِي نَفْسٌ عَن نَّفْسٍ شَيْئاً وَلاَ يُقْبَلُ مِنْهَا شَفَاعَةٌ وَلاَ يُؤْخَذُ,OBJ
1551,صلاة المغرب #بوسطن قال تعالى(واستعينوا بالصبر والصلاة وإنها لكبيرة إلا على الخاشعين),OBJ
1552,أجور العمال في شركات الأسمنت أقل من تكلفة ورق شكائر الأسمنت #أوقفوا_الفحم,NEG
1553,كام واحد هنا فهم إني قاصد أقول إننا حيوانات في زريبة مش إن ده لسان حال اللي بيقولوا إن حقوق الإنسان سلعة غربية؟ #مرار_طافح,NEG
1554,"من قال استغفر الله الذي لا إله إلا هو الحي القيوم و أتوب إليه ثلاثاً غفرت ذنوبه و إن كان فاراً من الزحف"" #الوتر سورة #الملك ت…",OBJ
1555,قيل للحسن البصري : ما بال المتهجدين بالليل من أحسن الناس وجوها ؟ فقال لأنهم خلو بالرحمن فألبسهم من نوره,OBJ
1556,أمراض السياسة حين تؤلم شخصيا,NEG
1557,احضن اللي بتحبه #بكلامك قوله كلمة حلوة #فجأة ! اه والله عـادى,OBJ
1558,شاهد - منتج فيلم مبارك و العائلة حسين الرزاز في آخر كلام #,POS
1559,#مصر لا يوجد خبر أسخف من حل الإخوان ما جرى منذ الانقلاب أسوأ كثيرا من الحل ،البلاد بلا دستور ولا قانون واختطف …,NEG
1560,مرسي يعطل القانون ويشق الوطن ويخاطر بالصالح العام من أجل تمرير دستور يخدم صالح جماعة في حتة مزنوقة لا تخضع لأي رقابة أو قانون,NEG
1561,"بالصور #بوتين يواصل إحياء ""التقاليد السوفيتية"" بمسيرة ضخمة في ""الميدان الأحمر"" …",OBJ
1562,ناس زى منى ولميس ومنال ودرية لما الدنيا تضلم ويحطوا راسهم على المخدة بيقولوا لنفسهم ايه,OBJ
1563,تعليق الدكتور إبراهيم الدميري وزير النقل على حادث قطار دهشور #السادة_المحترمون,OBJ
1564,سمعتها كتير بس اول مرة احسها وافهمها وعرف انها حلوه اووى كدا اغنية #شيرين انا كلى ملكك,POS
1565,امثال #حازم_عبد_العظيم ده نعمل فيه ايه,OBJ
1566,#انشر للفائده عشبه الجنسينج من اكثر الاعشاب فائده في تقويه الذاكره وزياده الاستيعاب والحفظ والتركيز يفضل استخدامها للطلاب ك…,POS
1567,_: عاجل: القضاء الإداري يقرر وقف الانتخابات البرلمانية، وتحيل القانون إلي المحكمة الدستورية,NEG
1568,#نجيب_ساويرس يتحكم ف النادي الاهلي! احمد سعيد رئيس حزب #ساويرس اصبح نائب رئيس #الاهلي بدل من محمد عبد الوهاب صاحب التاريخ ا…,OBJ
1569,دا خنقنى من ساعة مدخلت على طنيطر والصدمة اللى جبتلى الشلل لما عرفت انه مسيحى ا,NEG
1570,#جمال #خيال #حقيقه #جميل #درر #حكم #أعجبني #حكمه #بقلمي #شوق #بوح #شعر #قصيد #رتويت خمس الاف متابع بـ 200 ريال 734,OBJ
1571,#تقول_الأسطورة إن المجرم لازم يرجع مسرح الجريمة,OBJ
1572,خمس الاف متابع بـ 200 ريال #سلمان_العودة #تغريدة #اقتباس #طارق #السويدان #طارق_السويدان #أعجبني #العريفي # 418,OBJ
1573,موقفي غير هذا يا نجاد وأرجو مراجعة ما قلت في اليوم السابع ومع هالة سرحان بالأمس,OBJ
1574,#تعارف_بلاك_بيري #لستات_بلاك_بيري #قروب_بلاك_بيري #اضافات_بلاك_بيري #الخبر #عاجل #الدمام #الجبيل #الرياض #ريتويت,OBJ
1575,أحجل بعيد ياموت بعيد عن الناس والبيوت لسه الحياه يادوبها بتدب في عروق مولودي 3 #دينا_الوديدي,OBJ
1576,موقفنا في شأن المحاكمات العسكريه للمدنين ثابت منذ اكثر من15عام واتسائل عن ما قدمه فعليا من يدينها علي صفحات الجرائد فموقفنا لا يقبل المزايده,OBJ
1577,خريطة 2 لفتح الأندلس #قصة_الأندلس توضح الخريطة تحركات طارق بن زياد وموسى بن نصير وعبد العزيز بن موسى من أول دخول,OBJ
1578,الاسواني يروي عن مملكة الخرفان : ذات ليلة بينما الزرافة تتجول وحدها وهي حزينة اعترض طريقها خنزير وقال :>>,OBJ
1579,#مصر • كاريكاتير _ #انتخبوا_,NEUTRAL
1580,#جمعية_الاقل_من1000_فولورز #أجب_تتفلوِل انتهت 2-0 للأهلى بعد انسحاب الزمالك لاعتراضهم على جول حسام حسن,OBJ
1581,اجي من هنا زحمه اروح هنا زحمهعن لجنه اﻻمتحانات اتحدث #محمود,OBJ
1582,"#مطر ☔️☁️ """,OBJ
1583,#الحكومة لا تلتـزم بـ القـانون للأسف #حقيقة,NEG
1584,"#اه_والله "" للأسف هذا ما يصيبنا دائماً",OBJ
